Quote_Id,Quote_Date,Field_info1,Field_info2,Field_info3,Field_info4,Coverage_info1,Coverage_info2,Coverage_info3,Sales_info1,Sales_info2,Sales_info3,Sales_info4,Sales_info5,Personal_info1,Personal_info2,Personal_info3,Personal_info4,Personal_info5,Property_info1,Property_info2,Property_info3,Property_info4,Property_info5,Geographic_info1,Geographic_info2,Geographic_info3,Geographic_info4,Geographic_info5
508,28/1/14,F,0.9838,548,N,9,22,E,0,5,20,P,37767,N,-1,XJ,0,,N,0,R,1,8,4,17,-1,N,NJ
509,13/2/14,F,0.9685,548,N,8,22,J,1,3,20,Q,59849,N,-1,XM,0,,N,0,R,1,17,4,17,-1,N,NJ
510,17/5/13,F,0.9313,564,N,6,22,E,1,3,15,V,48029,N,16,XP,0,,N,0,D,1,14,4,19,-1,N,NJ
521,12/5/14,B,0.9153,935,N,2,22,E,0,3,20,K,52176,N,5,ZA,0,2,N,0,R,0,17,2,8,-1,N,CA
525,8/8/13,B,0.9403,965,N,10,22,E,1,3,21,P,3405,N,-1,ZA,0,2,N,0,O,1,15,2,9,-1,N,CA
527,28/4/14,J,0.8922,"1,113",N,4,25,F,1,4,22,K,38086,N,19,XB,0,,N,0,D,1,6,23,13,-1,N,TX
532,8/4/15,K,0.887,"1,113",Y,13,22,F,1,5,11,T,6008,N,23,XH,0,,N,0,D,1,16,24,15,-1,N,TX
533,26/3/15,C,0.893,"1,487",Y,6,22,F,1,5,11,Q,4324,N,-1,XM,0,,N,0,R,1,8,9,25,-1,N,IL
536,20/8/13,B,0.9403,965,N,2,22,D,1,3,21,P,31553,N,4,ZA,0,2,N,0,D,0,6,1,4,-1,N,CA
537,28/10/13,B,0.9403,965,N,9,25,D,1,5,20,K,40615,N,14,ZA,0,2,N,0,D,1,18,2,13,-1,N,CA
538,5/8/13,F,0.9919,564,N,13,2,E,0,5,21,K,62400,N,5,ZF,0,,N,0,A,1,19,4,22,-1,N,NJ
539,13/3/14,B,0.9153,935,N,3,22,D,0,5,20,Q,11885,N,1,ZA,0,2,N,0,R,0,3,2,8,25,N,CA
544,21/7/13,B,0.9403,965,N,5,2,D,0,5,24,M,37797,N,9,ZA,0,2,N,0,O,1,4,2,9,-1,N,CA
546,13/12/14,J,0.887,"1,113",N,1,2,F,1,4,11,R,46480,N,1,ZW,0,,N,0,I,1,2,14,7,-1,N,TX
550,31/10/13,B,0.9403,965,N,20,22,D,1,5,20,Q,28157,N,4,ZA,0,2,N,0,O,0,16,2,4,-1,N,CA
551,5/8/14,J,0.8928,"1,113",N,6,22,F,1,5,11,P,44652,N,21,XB,0,,N,0,R,1,4,14,9,-1,N,TX
563,20/8/13,B,0.9403,965,N,16,22,E,1,3,21,P,58399,N,5,ZA,0,2,Y,0,A,0,21,2,11,-1,N,CA
564,26/3/13,E,0.9375,"1,480",N,7,25,A,0,3,16,P,36088,N,6,XQ,0,2,N,0,R,1,10,11,24,-1,N,IL
565,7/9/13,B,0.9403,965,N,10,25,D,1,5,4,R,8192,N,9,ZA,0,2,N,0,O,1,21,2,7,-1,N,CA
566,13/6/13,J,0.9691,"1,165",N,4,22,F,1,4,1,Q,21609,N,16,ZA,0,2,N,0,L,0,1,21,4,-1,N,TX
568,30/11/13,E,0.9482,"1,480",N,4,25,K,1,4,7,R,896,N,5,ZF,0,,N,0,J,1,6,9,25,-1,N,IL
569,23/5/13,J,0.9691,"1,165",N,17,22,G,1,5,1,Q,15382,N,14,ZA,0,2,N,0,J,0,19,14,5,-1,N,TX
570,20/3/14,J,0.8922,"1,113",N,25,22,G,1,5,11,Q,8551,N,-1,ZA,0,2,Y,0,S,0,21,24,14,-1,Y,TX
571,6/5/13,E,0.9525,"1,480",N,4,22,G,1,3,16,K,24258,N,7,YH,0,,N,0,J,1,9,9,25,-1,N,IL
573,24/5/13,B,0.9403,965,N,3,22,E,1,4,15,T,40020,N,7,ZA,0,2,Y,0,O,1,6,2,4,-1,N,CA
576,18/3/15,F,1.0101,548,N,8,22,E,1,5,20,T,57769,N,17,XB,0,,N,0,R,1,21,4,22,-1,N,NJ
577,5/3/13,J,0.9769,"1,165",N,6,22,G,1,5,23,P,29698,N,8,ZA,0,2,N,0,S,0,4,24,12,-1,N,TX
579,11/2/13,E,0.9368,"1,480",N,5,22,K,0,3,14,K,62601,N,6,XO,0,2,N,0,R,1,8,11,24,-1,N,IL
580,1/4/15,B,0.9153,935,N,8,22,E,1,3,20,Q,62238,N,6,ZA,0,2,N,0,O,1,15,2,12,-1,N,CA
584,9/9/14,B,0.9153,935,N,6,22,E,0,4,11,P,8805,N,-1,ZA,0,2,N,0,O,1,14,2,4,-1,N,CA
585,29/1/14,B,0.9403,935,N,21,22,D,1,5,7,V,10102,N,-1,ZA,0,2,N,0,O,1,24,1,15,-1,N,CA
586,24/2/14,B,0.9403,935,N,7,25,J,0,4,11,K,5370,N,-1,ZA,0,2,N,0,O,1,10,2,4,-1,N,CA
591,17/6/13,J,0.9691,"1,165",N,13,22,G,1,3,17,K,10826,N,5,XD,0,,N,0,J,1,13,24,12,-1,N,TX
593,16/7/14,B,0.9153,935,N,8,22,E,1,4,11,K,50823,N,14,ZA,0,2,N,0,O,1,20,1,15,-1,N,CA
594,12/2/14,J,0.8922,"1,113",N,3,22,F,0,5,11,Q,4217,N,-1,ZA,0,2,N,0,J,0,3,14,6,-1,N,TX
604,17/5/13,B,0.9403,965,N,10,2,D,0,5,15,V,54643,N,5,ZA,0,2,N,0,O,0,22,2,8,-1,N,CA
605,14/4/14,F,1.0006,548,N,11,22,E,1,4,11,Q,9399,N,6,XX,0,,Y,0,R,1,23,4,20,-1,N,NJ
606,28/5/13,F,0.9313,564,N,10,22,E,1,4,1,Q,39223,N,5,XR,0,,N,0,R,1,23,4,21,-1,N,NJ
607,22/10/14,B,0.9153,935,N,13,22,E,1,4,11,Q,66436,N,6,ZA,0,2,Y,0,O,1,24,2,7,-1,N,CA
613,10/4/13,F,0.9313,564,N,4,22,E,1,5,23,T,54077,N,11,ZH,0,,N,0,N,1,8,4,17,-1,N,NJ
615,18/12/13,F,0.9838,564,N,13,22,G,1,3,20,T,59640,N,-1,XO,0,,N,0,N,0,12,4,20,-1,N,NJ
616,14/3/14,B,0.9153,935,N,8,22,D,0,5,20,V,60065,N,10,ZA,0,2,N,0,O,0,15,2,10,-1,N,CA
617,7/4/14,B,0.9153,935,N,3,22,D,0,5,20,K,34042,N,-1,ZA,0,2,N,0,O,0,17,2,4,-1,N,CA
618,26/1/15,B,0.9153,935,N,8,22,E,1,3,20,K,49921,N,5,ZA,0,2,N,0,O,1,23,1,15,-1,N,CA
619,23/3/15,B,0.9153,935,N,25,22,K,1,3,20,P,30871,N,-1,ZA,0,2,Y,0,O,1,23,2,10,-1,N,CA
621,21/7/14,J,0.8928,"1,113",N,9,22,G,1,5,11,T,21107,N,7,ZA,0,2,N,0,J,0,3,23,15,-1,N,TX
622,3/6/14,F,1.0006,548,N,12,22,E,0,5,20,P,45598,N,-1,YF,0,,N,0,R,1,23,4,22,-1,N,NJ
624,6/2/15,B,0.9153,935,N,8,22,E,1,4,11,K,45886,N,5,ZA,0,2,N,0,O,1,25,1,6,-1,N,CA
625,1/7/14,J,0.8928,"1,113",N,13,22,G,0,5,11,P,57799,N,6,ZA,0,2,Y,0,J,0,18,14,5,-1,N,TX
629,26/6/14,J,0.8928,"1,113",N,8,22,G,1,4,11,K,35458,N,5,XR,0,,N,0,J,1,10,13,8,-1,N,TX
630,21/4/15,B,0.9153,935,N,11,22,J,1,3,20,P,24897,N,-1,ZA,0,2,N,0,O,0,24,2,8,-1,N,CA
631,2/7/13,B,0.9403,965,N,5,22,E,1,3,17,T,11887,N,5,ZA,0,2,Y,0,A,0,23,1,6,-1,N,CA
635,11/7/14,F,1.0006,548,N,4,22,E,1,5,11,T,42048,N,1,YH,0,,N,0,R,0,9,4,19,-1,N,NJ
637,28/4/14,J,0.8922,"1,113",N,8,22,A,1,4,11,K,47485,N,5,XB,0,,N,0,J,1,15,15,8,-1,N,TX
638,30/3/15,B,0.9153,935,N,11,2,D,1,5,20,K,20187,N,8,ZA,0,2,N,0,O,0,25,1,8,-1,N,CA
643,11/10/14,B,0.9153,935,N,8,22,J,1,3,20,R,22999,N,-1,ZA,0,2,N,0,O,1,23,1,7,-1,Y,CA
645,11/12/14,B,0.9153,935,N,6,25,D,1,5,11,Q,14791,N,1,ZA,0,2,N,0,D,0,15,1,9,-1,N,CA
647,9/4/14,B,0.9153,935,N,6,22,D,1,5,20,T,60408,N,6,ZA,0,2,N,0,O,1,15,2,10,-1,N,CA
649,16/5/13,J,0.9691,"1,165",N,5,22,F,0,5,1,Q,27898,N,25,ZA,0,2,N,0,J,0,3,14,7,-1,N,TX
651,27/3/14,F,0.9566,548,N,18,25,K,1,2,20,Q,31713,N,5,XM,0,,N,0,D,1,25,4,22,-1,N,NJ
654,30/3/15,B,0.9153,935,N,13,22,D,0,5,20,K,56163,N,-1,ZA,0,2,N,0,O,0,12,2,9,-1,N,CA
655,5/4/14,B,0.9153,935,N,5,22,D,1,5,11,R,50904,N,8,ZA,0,2,N,0,O,0,6,2,14,-1,N,CA
661,2/12/13,F,0.9838,564,N,7,22,E,1,3,20,Q,47134,N,5,YF,0,,N,0,H,1,13,4,17,-1,N,NJ
670,21/4/15,K,0.887,"1,113",Y,5,22,F,0,5,11,P,48587,N,4,ZR,0,,N,0,I,1,4,14,6,-1,N,TX
671,30/3/15,C,0.893,"1,487",Y,21,22,A,1,5,11,K,36358,N,9,YH,0,,N,0,N,1,17,9,23,-1,N,IL
672,27/3/15,K,0.887,"1,113",Y,5,22,K,0,5,11,V,39806,N,5,ZA,0,2,N,0,J,0,3,24,14,-1,N,TX
675,9/9/13,B,0.9403,965,N,11,22,D,1,3,21,K,43290,N,-1,ZA,0,2,N,0,O,1,25,2,11,-1,N,CA
678,26/6/14,F,1.0006,548,N,8,22,I,0,5,20,Q,40121,N,6,XD,0,,N,0,D,1,13,4,19,-1,N,NJ
680,12/3/14,B,0.9153,935,N,14,22,J,1,4,11,Q,38239,N,5,ZA,0,2,N,0,O,1,17,2,9,-1,N,CA
684,14/7/14,J,0.8928,"1,113",N,4,22,F,0,5,11,K,40096,N,5,XQ,0,,N,0,J,1,3,14,5,-1,N,TX
688,25/12/13,B,0.9403,965,N,10,22,D,0,5,7,T,35628,N,-1,ZA,0,2,N,0,O,0,10,2,4,-1,N,CA
692,24/4/15,B,0.9153,935,N,8,22,E,0,3,20,V,8001,N,5,ZA,0,2,N,0,O,1,24,2,4,-1,N,CA
697,24/3/15,K,0.887,"1,113",Y,25,22,G,1,4,11,P,22532,N,4,XB,0,,N,0,S,1,19,14,4,-1,N,TX
698,23/1/13,F,0.9223,564,N,19,25,E,1,3,14,T,57637,N,-1,XM,0,2,N,0,J,1,22,4,21,-1,N,NJ
700,20/4/13,B,0.9403,965,N,17,22,D,1,5,15,R,44060,N,5,ZA,0,2,N,0,K,0,24,2,14,-1,N,CA
701,9/5/13,B,0.9403,965,N,11,25,E,1,3,15,Q,66739,N,7,ZA,0,2,N,0,O,0,23,2,7,-1,N,CA
704,30/3/15,B,0.9153,935,N,18,22,D,1,5,11,K,43724,N,11,ZA,0,2,Y,0,D,0,24,2,13,-1,N,CA
705,16/1/14,B,0.9403,935,N,4,22,E,1,3,20,Q,31911,N,5,ZA,0,2,N,0,O,0,24,2,4,-1,N,CA
706,27/10/13,F,0.9919,564,N,4,22,E,0,5,7,M,60451,N,-1,XM,0,,N,0,R,1,12,4,19,-1,N,NJ
708,29/1/13,E,0.9368,"1,480",N,2,22,K,1,5,23,P,49032,N,5,ZA,0,2,N,0,N,0,4,11,22,-1,N,IL
709,20/8/13,B,0.9403,965,N,10,22,E,1,2,21,P,54518,N,4,ZA,0,2,N,0,O,1,20,2,4,-1,N,CA
712,8/1/15,B,0.9153,935,N,8,22,E,0,3,20,Q,51218,N,5,ZA,0,2,N,0,O,1,15,2,4,-1,N,CA
715,17/5/15,F,1.0101,548,N,16,22,E,1,3,20,M,54465,N,-1,XD,0,,N,0,R,1,24,4,17,-1,N,NJ
719,12/9/13,J,0.9497,"1,165",N,8,22,G,1,4,4,Q,17569,N,4,ZH,0,,N,0,J,1,7,14,6,-1,N,TX
723,2/1/14,F,0.9838,548,N,14,22,E,1,4,7,Q,39801,N,1,XE,0,,Y,0,R,1,22,4,18,-1,N,NJ
725,11/1/15,C,0.9108,"1,487",Y,5,22,K,1,5,11,M,841,N,1,XW,0,,N,0,J,1,3,9,23,-1,N,IL
727,8/11/14,J,0.887,"1,113",N,3,22,F,0,4,11,R,20366,N,-1,XR,0,,N,0,J,1,6,13,6,-1,Y,TX
728,6/1/15,F,1.0005,548,N,9,22,K,1,5,20,P,2536,N,5,XM,0,,N,0,R,1,17,4,18,-1,N,NJ
729,7/3/13,J,0.9769,"1,165",N,14,22,G,1,5,23,Q,6230,N,4,ZA,0,2,N,0,J,0,9,12,7,-1,N,TX
730,22/7/14,F,1.0006,548,N,12,25,E,1,4,11,P,27102,N,6,XM,0,,N,0,N,0,14,4,20,-1,N,NJ
731,16/7/13,J,0.9691,"1,165",N,6,22,G,1,5,1,P,44614,N,6,XH,0,2,N,0,D,1,14,14,9,-1,N,TX
732,29/5/14,B,0.9153,935,N,9,22,J,1,3,20,V,66865,N,5,ZA,0,2,N,0,O,1,8,2,10,-1,N,CA
735,28/2/13,B,0.9403,965,N,4,25,E,1,4,23,V,44168,N,22,ZA,0,2,N,0,O,1,5,2,4,25,N,CA
738,6/3/14,B,0.9153,935,N,6,22,D,0,5,11,Q,51715,N,5,ZA,0,2,Y,0,O,0,8,2,4,-1,N,CA
739,7/2/13,B,0.9403,965,N,22,22,J,1,5,23,Q,45894,N,18,ZA,0,2,N,0,O,0,24,2,4,-1,N,CA
740,24/6/14,B,0.9153,935,N,13,25,J,1,4,11,P,15943,N,20,ZA,0,2,N,0,O,1,25,2,7,-1,N,CA
741,2/4/15,F,1.0101,548,N,10,22,G,1,5,20,Q,49362,N,-1,XR,0,,N,0,R,1,18,4,17,-1,N,NJ
746,10/5/13,B,0.9403,965,N,7,22,D,0,5,15,V,54076,N,7,ZA,0,2,Y,0,O,0,7,2,7,-1,N,CA
747,10/4/15,F,1.0101,548,N,13,22,K,1,5,11,K,10910,N,7,XO,0,,N,0,I,1,15,4,20,-1,N,NJ
749,15/8/13,J,0.9691,"1,165",N,6,22,G,0,5,4,Q,46719,N,8,ZA,0,2,N,0,I,0,9,14,5,-1,N,TX
753,1/4/13,F,0.9313,564,N,14,22,E,1,3,16,K,14570,N,13,XO,0,,N,0,R,1,25,4,22,-1,N,NJ
754,18/3/14,F,0.9566,548,N,10,22,E,0,4,11,Q,22899,N,8,ZH,0,2,Y,0,D,1,22,4,20,-1,N,NJ
760,23/12/13,J,0.8922,"1,165",N,4,25,F,1,4,7,K,27335,N,4,XH,0,1,Y,0,J,1,2,24,15,-1,N,TX
765,19/3/14,F,0.9566,548,N,1,22,J,1,4,11,T,54503,N,7,ZF,0,2,N,0,R,0,11,4,19,-1,N,NJ
775,7/10/13,J,0.9497,"1,165",N,4,25,F,0,4,22,K,4388,N,20,XM,0,,N,0,D,1,2,25,9,-1,N,TX
779,13/6/14,J,0.8928,"1,113",N,25,22,G,0,5,11,V,17510,N,-1,ZC,0,,N,0,Q,1,14,14,5,-1,N,TX
783,2/1/14,F,0.9838,548,N,5,22,E,1,5,20,Q,59582,N,6,ZN,0,,Y,0,N,1,10,4,18,-1,N,NJ
784,23/2/15,K,0.887,"1,113",Y,8,22,F,0,5,11,K,52098,N,-1,XM,0,,N,0,I,1,11,14,4,-1,N,TX
786,16/10/13,B,0.9403,965,N,7,2,D,0,5,20,Q,25337,N,25,ZA,0,2,N,0,Q,1,19,2,9,-1,N,CA
788,14/6/13,F,0.9919,564,N,7,22,J,1,4,1,V,1286,N,7,ZE,0,2,N,0,Q,1,16,4,19,-1,N,NJ
790,30/12/13,J,0.8922,"1,165",N,7,22,G,1,3,7,K,58222,N,5,ZF,0,2,Y,0,J,1,10,24,10,-1,N,TX
792,12/12/14,J,0.887,"1,113",N,13,22,G,1,5,11,V,16904,N,6,ZF,0,,N,0,J,1,10,24,11,-1,N,TX
793,30/1/14,J,0.8922,"1,113",N,7,22,G,1,5,7,Q,39758,N,16,XX,0,,N,0,I,1,11,11,4,-1,N,TX
794,7/1/14,B,0.9403,935,N,17,22,D,1,5,7,Q,47965,N,6,ZA,0,2,Y,0,A,0,19,2,7,-1,N,CA
797,14/8/13,J,0.9691,"1,165",N,9,22,G,1,5,4,T,53419,N,5,ZA,0,2,N,0,J,0,23,14,5,-1,N,TX
798,22/3/13,B,0.9403,965,N,9,22,E,1,3,15,P,28198,N,8,ZA,0,2,N,0,D,0,20,1,9,-1,N,CA
799,2/8/14,J,0.8928,"1,113",N,18,22,A,1,5,11,R,35308,N,-1,ZA,0,2,N,0,J,0,4,14,7,-1,N,TX
804,24/7/13,F,0.9919,564,N,11,22,E,1,3,21,T,41426,N,5,XE,0,,N,0,O,1,18,4,21,-1,N,NJ
805,16/7/13,F,0.9919,564,N,12,25,E,1,4,1,P,65576,N,5,XX,0,,N,0,D,1,21,4,20,-1,N,NJ
811,10/7/14,B,0.9153,935,N,8,22,E,1,3,20,Q,58935,N,6,ZA,0,2,Y,0,O,0,24,2,4,-1,N,CA
813,23/10/14,J,0.8793,"1,113",N,19,22,G,1,5,11,Q,2753,N,25,XR,0,,N,0,J,1,19,24,16,-1,N,TX
814,24/1/15,B,0.9153,935,N,2,22,D,1,5,11,R,40310,N,1,ZA,0,2,N,0,R,1,2,2,10,-1,N,CA
815,29/7/14,E,0.9392,"1,487",N,2,2,K,1,5,11,P,35525,N,6,XH,0,,N,0,D,1,1,11,23,-1,N,IL
816,23/9/14,E,0.9194,"1,487",N,3,22,K,1,3,20,P,44601,N,1,XR,0,,N,0,R,0,5,10,24,-1,Y,IL
820,10/9/14,J,0.8928,"1,113",N,6,22,F,1,5,11,T,20315,N,22,XX,0,,N,0,L,1,9,17,4,-1,N,TX
821,21/11/13,B,0.9403,965,N,21,22,D,1,5,7,Q,54977,N,-1,ZA,0,2,N,0,D,0,25,2,13,-1,N,CA
822,24/3/15,B,0.9153,935,N,14,22,D,1,5,20,P,57155,N,-1,ZA,0,2,N,0,O,1,18,2,4,-1,N,CA
823,4/10/13,E,0.9482,"1,480",N,13,22,A,1,3,20,V,39626,N,25,XB,0,,N,0,R,1,23,9,25,25,N,IL
824,11/8/13,J,0.9691,"1,165",N,10,22,G,1,5,4,M,53252,N,23,ZA,0,2,N,0,J,0,5,12,5,-1,N,TX
825,18/5/15,F,1.0101,548,N,6,22,E,1,5,11,K,3088,N,6,XR,0,,N,0,R,1,13,4,19,-1,N,NJ
826,4/9/13,J,0.9497,"1,165",N,9,22,G,1,4,4,T,53537,N,8,XJ,0,,N,0,J,1,9,14,8,-1,N,TX
827,5/1/14,F,0.9838,548,N,15,25,E,1,3,20,M,18787,N,6,XE,0,,N,0,J,1,23,4,20,-1,N,NJ
828,9/11/13,F,0.9919,564,N,4,22,E,1,5,7,R,15432,N,-1,XX,0,,N,0,R,1,12,4,18,-1,N,NJ
831,28/2/15,K,0.887,"1,113",Y,25,22,G,0,5,11,R,57303,N,6,ZA,0,2,N,0,J,0,17,14,5,-1,N,TX
832,13/6/13,B,0.9403,965,N,8,22,E,0,3,17,Q,11776,N,6,ZA,0,2,N,0,D,0,11,2,4,-1,Y,CA
835,25/2/13,J,0.9559,"1,165",N,4,22,F,1,5,23,K,22836,N,8,XJ,0,,N,0,J,1,2,23,16,-1,N,TX
836,5/4/14,F,1.0006,548,N,13,2,I,1,3,20,R,46642,N,17,XR,0,,Y,0,N,1,14,4,19,-1,N,NJ
837,27/6/13,B,0.9403,965,N,1,22,D,1,5,17,Q,64256,N,11,ZA,0,2,N,0,O,0,3,2,11,-1,N,CA
839,29/5/14,F,1.0006,548,N,6,22,J,1,5,20,Q,44239,N,6,XR,0,,N,0,R,1,12,4,17,-1,N,NJ
840,13/5/14,F,1.0006,548,N,6,22,E,1,3,20,P,26865,N,4,XB,0,1,N,0,R,1,19,4,22,-1,N,NJ
844,30/10/13,B,0.9403,965,N,2,22,E,1,3,20,T,52129,N,4,ZA,0,2,N,0,D,0,12,2,10,25,N,CA
847,14/10/14,B,0.9153,935,N,25,25,D,1,5,11,P,8088,N,17,ZA,0,2,N,0,O,1,22,2,8,-1,N,CA
851,4/3/13,J,0.9769,"1,165",N,13,22,G,1,5,23,K,51140,N,12,ZA,0,2,N,0,J,0,16,14,5,-1,N,TX
856,6/4/15,K,0.887,"1,113",Y,3,22,F,1,5,22,K,45931,N,1,XD,0,,N,0,S,1,1,24,13,-1,N,TX
861,20/9/13,B,0.9403,965,N,1,2,D,1,5,4,V,50763,N,5,ZA,0,2,N,0,O,1,1,2,10,-1,N,CA
862,16/4/14,E,0.9392,"1,487",N,9,22,F,1,5,11,T,60636,N,15,ZD,0,,N,0,R,1,9,9,23,-1,N,IL
863,25/2/15,C,0.9108,"1,487",Y,4,22,K,1,5,11,T,14772,N,-1,ZF,0,,N,0,R,1,2,9,24,-1,N,IL
869,14/8/14,B,0.9153,935,N,10,22,E,1,3,20,Q,49471,N,4,ZA,0,2,Y,0,J,1,18,2,14,-1,N,CA
870,14/6/14,J,0.8928,"1,113",N,12,2,G,1,5,11,R,63786,N,5,XR,0,,Y,0,J,1,13,24,15,-1,N,TX
874,24/9/14,B,0.9153,935,N,8,22,D,1,5,11,T,7632,N,25,ZA,0,2,N,0,O,1,18,2,12,-1,N,CA
877,13/6/13,J,0.9691,"1,165",N,5,22,F,1,5,1,Q,17318,N,6,XS,0,,N,0,Q,0,3,7,4,-1,N,TX
878,20/8/13,J,0.9691,"1,165",N,6,22,G,1,5,4,P,66843,N,10,ZA,0,2,N,0,Q,0,5,24,15,-1,N,TX
883,18/1/15,F,1.0005,548,N,15,2,E,1,5,11,T,16597,N,15,XS,0,,Y,0,R,1,16,4,17,-1,N,NJ
886,29/10/13,J,0.9497,"1,165",N,4,22,F,0,5,7,P,12872,N,6,ZA,0,2,N,0,J,0,3,13,6,-1,N,TX
887,28/4/14,F,1.0006,548,N,5,22,E,1,3,20,V,46688,N,8,XM,0,,N,0,N,1,9,4,18,-1,N,NJ
888,9/10/13,J,0.9497,"1,165",N,4,22,F,1,5,4,Q,4972,N,7,ZA,0,2,N,0,D,0,3,24,15,-1,N,TX
889,20/2/14,B,0.9403,935,N,15,2,D,0,5,11,Q,51903,N,14,ZA,0,2,N,0,O,1,22,2,7,-1,N,CA
892,12/4/13,J,0.9769,"1,165",N,5,2,F,1,5,23,V,43077,N,5,YH,0,,N,0,J,1,3,24,11,-1,N,TX
895,19/10/13,E,0.9482,"1,480",N,1,2,K,1,5,7,R,66202,N,15,ZH,0,,N,0,J,1,2,11,24,-1,N,IL
905,26/3/15,B,0.9153,935,N,19,22,D,1,5,11,T,46667,N,25,ZA,0,2,N,0,O,1,12,2,12,-1,N,CA
908,17/1/15,K,0.887,"1,113",Y,6,22,F,1,5,11,R,8101,N,10,ZF,0,,Y,0,I,1,7,14,9,-1,N,TX
909,12/8/13,B,0.9403,965,N,3,2,D,0,5,4,K,8493,N,-1,ZA,0,2,N,0,O,0,14,2,7,-1,N,CA
910,16/12/14,J,0.887,"1,113",N,16,22,G,1,5,11,P,26929,N,6,XS,0,,N,0,J,1,17,24,15,-1,N,TX
912,27/1/15,F,1.0005,548,N,13,22,E,1,5,11,P,13109,N,13,ZF,0,,N,0,R,1,17,4,22,-1,N,NJ
916,18/12/14,J,0.887,"1,113",N,1,22,F,1,4,22,Q,10713,N,5,YH,0,,N,0,R,1,1,13,15,25,N,TX
918,3/5/13,F,0.9313,564,N,12,22,E,1,2,15,V,11697,N,-1,ZC,0,,Y,0,R,1,19,4,19,-1,N,NJ
921,7/4/15,K,0.887,"1,113",Y,12,22,G,1,4,11,P,31702,N,7,ZN,0,,N,0,J,1,24,14,5,-1,N,TX
924,14/4/14,F,1.0006,548,N,3,22,E,1,3,20,V,44964,N,4,XE,0,,N,0,D,0,10,4,19,-1,N,NJ
925,9/1/14,F,0.9838,548,N,6,22,E,1,4,7,Q,47264,N,25,YE,0,,N,0,R,1,13,4,19,-1,N,NJ
927,30/12/14,F,1.0005,548,N,19,22,E,1,5,11,P,44066,Y,6,ZN,0,,N,0,R,1,19,4,21,-1,N,NJ
928,8/5/15,K,0.887,"1,113",Y,25,22,A,1,5,11,V,56877,N,-1,XH,0,,N,0,S,1,21,25,16,-1,N,TX
929,1/12/14,B,0.9153,935,N,11,22,J,1,3,20,K,1462,N,6,ZA,0,2,N,0,O,0,24,2,11,-1,N,CA
930,22/12/14,F,1.0005,548,N,11,22,E,1,2,20,P,5391,N,12,XX,0,,N,0,R,1,18,4,21,-1,N,NJ
931,25/2/15,C,0.9108,"1,487",Y,13,22,F,1,5,11,T,61153,N,10,XE,0,,N,0,Q,1,22,9,23,-1,N,IL
933,30/10/13,B,0.9403,965,N,14,22,K,0,3,20,Q,48473,N,6,ZA,0,2,N,0,I,0,25,1,7,-1,N,CA
936,26/11/13,F,0.9919,564,N,8,22,E,1,5,7,P,6852,N,23,XQ,0,,N,0,R,1,11,4,18,-1,N,NJ
940,9/5/14,B,0.9153,935,N,5,22,D,0,5,11,P,65611,N,-1,ZA,0,2,N,0,O,1,14,2,6,-1,N,CA
941,14/5/13,J,0.9691,"1,165",N,5,22,B,1,4,1,P,49659,N,-1,XR,0,,N,0,J,1,5,20,4,-1,N,TX
943,1/2/13,B,0.9403,965,N,6,22,J,1,5,23,Q,25847,N,6,ZA,0,2,N,0,D,0,6,2,13,-1,N,CA
944,10/1/13,J,0.9559,"1,165",N,5,22,F,1,5,23,Q,28384,N,14,ZA,0,2,N,0,J,0,10,14,5,-1,N,TX
947,12/9/14,B,0.9153,935,N,10,22,D,1,5,11,V,37410,N,14,ZA,0,2,N,0,D,1,15,2,14,-1,N,CA
948,1/12/13,J,0.8922,"1,165",N,25,22,G,0,5,7,M,9365,N,7,ZA,0,2,N,0,Q,0,16,24,11,-1,N,TX
960,31/3/14,F,0.9566,548,N,15,22,E,1,5,11,R,57357,N,-1,XR,0,,N,0,J,1,19,4,22,-1,N,NJ
962,17/7/13,B,0.9403,965,N,10,22,E,1,3,17,T,38440,N,5,ZA,0,2,N,0,O,1,21,2,4,-1,Y,CA
965,17/4/15,B,0.9153,935,N,6,22,E,1,3,20,V,16914,N,-1,ZA,0,2,Y,0,O,1,15,2,11,-1,N,CA
966,15/10/14,B,0.9153,935,N,4,25,E,1,4,11,T,24821,N,5,ZA,0,2,N,0,O,1,18,2,8,-1,N,CA
967,9/10/13,B,0.9403,965,N,25,22,E,0,3,20,T,37739,N,4,ZA,0,2,N,0,O,1,25,2,13,-1,N,CA
970,29/1/15,F,1.0005,548,N,5,22,E,1,5,11,Q,62559,N,6,YE,0,,N,0,N,1,14,4,21,-1,N,NJ
975,5/2/13,E,0.9368,"1,480",N,22,22,A,0,3,14,P,18418,N,-1,XO,0,,N,0,O,1,24,9,24,-1,N,IL
976,15/5/15,F,1.0101,548,N,4,22,E,1,2,20,V,44833,N,6,XB,0,,N,0,R,1,12,4,19,-1,N,NJ
977,8/7/13,E,0.9487,"1,480",N,6,22,K,0,5,1,K,64043,N,-1,ZA,0,2,N,0,S,0,7,9,24,-1,N,IL
978,10/6/13,B,0.9403,965,N,9,22,E,1,3,1,K,5165,N,6,ZA,0,2,N,0,D,0,15,2,13,-1,N,CA
981,18/5/15,B,0.9153,935,N,15,22,E,1,2,20,K,15875,N,7,ZA,0,2,N,0,O,1,22,2,4,-1,N,CA
